Median Age,Population,Household Income,Per Capita Income,Name,Zip_Codes
42.0,40626.0,66141.0,31582.0,ZCTA5 85382,85382
38.3,46118.0,110158.0,42521.0,ZCTA5 85383,85383
64.7,10829.0,69523.0,35876.0,ZCTA5 85387,85387
34.6,28442.0,76232.0,27533.0,ZCTA5 85388,85388
56.8,8924.0,43738.0,32398.0,ZCTA5 85390,85390
33.2,37710.0,64943.0,26794.0,ZCTA5 85392,85392
43.6,28364.0,85740.0,37343.0,ZCTA5 85395,85395
40.1,17759.0,78920.0,31449.0,ZCTA5 85396,85396
43.7,12657.0,41485.0,22720.0,ZCTA5 85501,85501
25.8,1942.0,28250.0,9518.0,ZCTA5 85530,85530
28.0,369.0,-666666666.0,26311.0,ZCTA5 85531,85531
32.4,3141.0,46397.0,20517.0,ZCTA5 85533,85533
42.5,2761.0,45266.0,24400.0,ZCTA5 85534,85534
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 85535,85535
31.5,577.0,57917.0,18875.0,ZCTA5 85536,85536
43.0,5109.0,44589.0,20403.0,ZCTA5 85539,85539
30.6,3415.0,72500.0,29284.0,ZCTA5 85540,85540
56.1,21546.0,42849.0,26605.0,ZCTA5 85541,85541
23.7,3440.0,35250.0,9471.0,ZCTA5 85542,85542
34.2,3644.0,41831.0,19483.0,ZCTA5 85543,85543
64.8,2305.0,54303.0,30566.0,ZCTA5 85544,85544
60.4,551.0,27361.0,21072.0,ZCTA5 85545,85545
35.4,20594.0,49372.0,18503.0,ZCTA5 85546,85546
25.3,5227.0,35036.0,11480.0,ZCTA5 85550,85550
40.4,424.0,65625.0,20908.0,ZCTA5 85551,85551
29.0,6556.0,50745.0,20478.0,ZCTA5 85552,85552
64.4,1683.0,28092.0,22505.0,ZCTA5 85553,85553
61.8,493.0,37708.0,24861.0,ZCTA5 85554,85554
65.0,627.0,27143.0,23843.0,ZCTA5 85601,85601
52.7,9016.0,38010.0,22287.0,ZCTA5 85602,85602
53.6,6775.0,36250.0,22369.0,ZCTA5 85603,85603
58.9,468.0,24738.0,18487.0,ZCTA5 85605,85605
58.3,1183.0,34737.0,23990.0,ZCTA5 85606,85606
31.0,14428.0,31686.0,14411.0,ZCTA5 85607,85607
34.5,6190.0,-666666666.0,16769.0,ZCTA5 85608,85608
73.0,231.0,105078.0,70926.0,ZCTA5 85609,85609
60.2,874.0,38897.0,25818.0,ZCTA5 85610,85610
61.5,931.0,55855.0,38472.0,ZCTA5 85611,85611
22.6,5509.0,67000.0,23224.0,ZCTA5 85613,85613
69.7,23229.0,49915.0,35214.0,ZCTA5 85614,85614
48.9,9929.0,66207.0,31754.0,ZCTA5 85615,85615
44.9,5374.0,40871.0,22508.0,ZCTA5 85616,85616
55.6,1293.0,31094.0,23577.0,ZCTA5 85617,85617
43.7,1781.0,34722.0,14816.0,ZCTA5 85618,85618
11.9,189.0,78819.0,21445.0,ZCTA5 85619,85619
42.0,670.0,25848.0,11773.0,ZCTA5 85620,85620
34.1,22290.0,28988.0,15868.0,ZCTA5 85621,85621
71.8,6330.0,56345.0,42157.0,ZCTA5 85622,85622
59.3,4980.0,49719.0,25119.0,ZCTA5 85623,85623
51.9,1390.0,35815.0,21668.0,ZCTA5 85624,85624
59.1,2053.0,41691.0,23448.0,ZCTA5 85625,85625
32.9,1172.0,21818.0,11829.0,ZCTA5 85626,85626
44.2,1187.0,53500.0,26769.0,ZCTA5 85627,85627
34.1,25500.0,74366.0,28098.0,ZCTA5 85629,85629
50.1,2418.0,46031.0,27093.0,ZCTA5 85630,85630
46.8,3719.0,41444.0,17581.0,ZCTA5 85631,85631
53.7,759.0,45368.0,27590.0,ZCTA5 85632,85632
28.8,51.0,-666666666.0,12633.0,ZCTA5 85633,85633
27.3,6409.0,29188.0,11133.0,ZCTA5 85634,85634
37.1,33574.0,52860.0,27144.0,ZCTA5 85635,85635
58.2,1313.0,59922.0,36460.0,ZCTA5 85637,85637
57.3,1991.0,33893.0,21073.0,ZCTA5 85638,85638
62.3,321.0,32135.0,27800.0,ZCTA5 85640,85640
37.0,25657.0,83602.0,32454.0,ZCTA5 85641,85641
36.5,8239.0,42653.0,19685.0,ZCTA5 85643,85643
41.9,2235.0,42385.0,17649.0,ZCTA5 85645,85645
62.9,1522.0,52805.0,39073.0,ZCTA5 85646,85646
33.3,18992.0,48801.0,20133.0,ZCTA5 85648,85648
51.2,15136.0,69366.0,36402.0,ZCTA5 85650,85650
36.1,16405.0,58672.0,22454.0,ZCTA5 85653,85653
19.0,51.0,-666666666.0,28280.0,ZCTA5 85654,85654
56.9,10683.0,83128.0,42649.0,ZCTA5 85658,85658
33.9,5286.0,41143.0,30618.0,ZCTA5 85701,85701
46.6,31795.0,54363.0,35685.0,ZCTA5 85704,85704
34.6,55463.0,26856.0,16778.0,ZCTA5 85705,85705
28.3,55691.0,33128.0,13294.0,ZCTA5 85706,85706
20.9,635.0,-666666666.0,20764.0,ZCTA5 85707,85707
23.0,4187.0,54310.0,17500.0,ZCTA5 85708,85708
41.0,56168.0,42356.0,24886.0,ZCTA5 85710,85710
35.6,39451.0,36124.0,21550.0,ZCTA5 85711,85711
40.8,33239.0,33805.0,23854.0,ZCTA5 85712,85712
36.4,46071.0,33028.0,16980.0,ZCTA5 85713,85713
31.4,14683.0,26623.0,13116.0,ZCTA5 85714,85714
49.2,17066.0,62038.0,37617.0,ZCTA5 85715,85715
37.0,31134.0,37921.0,28618.0,ZCTA5 85716,85716
51.3,26262.0,84453.0,64807.0,ZCTA5 85718,85718
23.1,47503.0,31617.0,19176.0,ZCTA5 85719,85719
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 85723,85723
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 85724,85724
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 85726,85726
38.5,39055.0,48334.0,24713.0,ZCTA5 85730,85730
46.0,11108.0,47292.0,20973.0,ZCTA5 85735,85735
46.4,4998.0,38788.0,19591.0,ZCTA5 85736,85736
51.4,21293.0,81039.0,42461.0,ZCTA5 85737,85737
65.6,18474.0,63991.0,37544.0,ZCTA5 85739,85739
34.7,35149.0,57328.0,26658.0,ZCTA5 85741,85741
39.2,26868.0,73497.0,33957.0,ZCTA5 85742,85742
40.8,29552.0,72353.0,33999.0,ZCTA5 85743,85743
39.5,38005.0,48172.0,29829.0,ZCTA5 85745,85745
32.6,43873.0,44106.0,18414.0,ZCTA5 85746,85746
34.4,25077.0,82793.0,30920.0,ZCTA5 85747,85747
45.2,17727.0,70840.0,37820.0,ZCTA5 85748,85748
52.4,19121.0,84521.0,46787.0,ZCTA5 85749,85749
52.7,24207.0,71307.0,51236.0,ZCTA5 85750,85750
56.8,16143.0,90814.0,49322.0,ZCTA5 85755,85755
33.4,40965.0,47117.0,16460.0,ZCTA5 85756,85756
30.5,19264.0,53271.0,19047.0,ZCTA5 85757,85757
41.0,18279.0,46488.0,23229.0,ZCTA5 85901,85901
23.2,2293.0,16638.0,5627.0,ZCTA5 85911,85911
63.7,263.0,26250.0,15900.0,ZCTA5 85912,85912
57.1,309.0,74750.0,40272.0,ZCTA5 85920,85920
70.5,53.0,34167.0,33642.0,ZCTA5 85922,85922
38.6,516.0,38804.0,14966.0,ZCTA5 85923,85923
57.9,2668.0,43496.0,25044.0,ZCTA5 85924,85924
34.1,4936.0,57651.0,21177.0,ZCTA5 85925,85925
28.8,366.0,40625.0,14252.0,ZCTA5 85926,85926
72.2,121.0,83824.0,47502.0,ZCTA5 85927,85927
55.3,1212.0,31875.0,16305.0,ZCTA5 85928,85928
51.6,7085.0,43571.0,26029.0,ZCTA5 85929,85929
24.1,1340.0,27422.0,8674.0,ZCTA5 85930,85930
73.6,163.0,39286.0,22106.0,ZCTA5 85931,85931
57.5,428.0,54395.0,51478.0,ZCTA5 85932,85932
58.4,2690.0,43007.0,23894.0,ZCTA5 85933,85933
60.1,320.0,60526.0,28178.0,ZCTA5 85934,85934
46.9,4963.0,62344.0,30190.0,ZCTA5 85935,85935
37.1,4520.0,48317.0,18362.0,ZCTA5 85936,85936
38.8,7827.0,44583.0,19460.0,ZCTA5 85937,85937
41.0,2042.0,46944.0,21162.0,ZCTA5 85938,85938
46.4,4215.0,44434.0,29214.0,ZCTA5 85939,85939
59.3,971.0,57401.0,30040.0,ZCTA5 85940,85940
26.8,10968.0,26493.0,9574.0,ZCTA5 85941,85941
63.1,101.0,35568.0,26053.0,ZCTA5 85942,85942
28.6,44819.0,52739.0,30832.0,ZCTA5 86001,86001
-666666666.0,4.0,-666666666.0,,ZCTA5 86003,86003
34.1,36186.0,63820.0,30552.0,ZCTA5 86004,86004
19.1,8471.0,-666666666.0,3681.0,ZCTA5 86011,86011
29.1,489.0,70931.0,19631.0,ZCTA5 86015,86015
57.4,46.0,15000.0,9096.0,ZCTA5 86016,86016
66.4,738.0,-666666666.0,30985.0,ZCTA5 86017,86017
58.8,879.0,62614.0,35649.0,ZCTA5 86018,86018
28.9,2213.0,32935.0,11094.0,ZCTA5 86020,86020
16.4,6325.0,42500.0,8090.0,ZCTA5 86021,86021
32.9,2209.0,38542.0,16801.0,ZCTA5 86022,86022
49.0,1830.0,34361.0,28935.0,ZCTA5 86023,86023
66.4,585.0,78942.0,40937.0,ZCTA5 86024,86024
35.0,5552.0,46326.0,18286.0,ZCTA5 86025,86025
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 86028,86028
57.1,195.0,-666666666.0,7078.0,ZCTA5 86029,86029
32.1,1717.0,45172.0,14179.0,ZCTA5 86030,86030
40.2,1830.0,14978.0,8108.0,ZCTA5 86031,86031
27.6,1396.0,57647.0,22745.0,ZCTA5 86032,86032
29.4,7130.0,25945.0,12541.0,ZCTA5 86033,86033
35.4,2096.0,16875.0,10279.0,ZCTA5 86034,86034
35.3,2061.0,40083.0,14792.0,ZCTA5 86035,86035
50.8,399.0,27333.0,26827.0,ZCTA5 86036,86036
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 86038,86038
34.5,1218.0,24531.0,15937.0,ZCTA5 86039,86039
29.3,10752.0,58790.0,20301.0,ZCTA5 86040,86040
30.6,2161.0,25461.0,12986.0,ZCTA5 86042,86042
26.6,2762.0,36250.0,10479.0,ZCTA5 86043,86043
28.7,3707.0,20078.0,10241.0,ZCTA5 86044,86044
30.5,11885.0,44368.0,15457.0,ZCTA5 86045,86045
51.3,5535.0,48393.0,29585.0,ZCTA5 86046,86046
33.0,15318.0,35157.0,14594.0,ZCTA5 86047,86047
38.5,200.0,-666666666.0,24818.0,ZCTA5 86052,86052
26.4,2441.0,41806.0,13648.0,ZCTA5 86053,86053
37.1,1647.0,24871.0,13219.0,ZCTA5 86054,86054
54.0,22147.0,48413.0,27571.0,ZCTA5 86301,86301
57.2,17430.0,53761.0,35625.0,ZCTA5 86303,86303
59.1,17956.0,57853.0,36282.0,ZCTA5 86305,86305
50.5,225.0,-666666666.0,2734.0,ZCTA5 86313,86313
41.0,37997.0,43524.0,21709.0,ZCTA5 86314,86314
48.6,7631.0,55234.0,26860.0,ZCTA5 86315,86315
50.3,2064.0,27380.0,17069.0,ZCTA5 86320,86320
32.8,2091.0,81600.0,29634.0,ZCTA5 86321,86321
45.7,11723.0,42575.0,19876.0,ZCTA5 86322,86322
52.8,15435.0,47239.0,26158.0,ZCTA5 86323,86323
59.8,4316.0,46061.0,32497.0,ZCTA5 86324,86324
59.7,5280.0,52489.0,30752.0,ZCTA5 86325,86325
46.6,24848.0,40571.0,22340.0,ZCTA5 86326,86326
60.8,9571.0,50432.0,30490.0,ZCTA5 86327,86327
40.3,1125.0,51538.0,23849.0,ZCTA5 86329,86329
57.3,521.0,-666666666.0,35345.0,ZCTA5 86331,86331
59.6,1683.0,37936.0,24230.0,ZCTA5 86332,86332
46.8,6759.0,37227.0,21167.0,ZCTA5 86333,86333
39.5,4847.0,48427.0,25554.0,ZCTA5 86334,86334
54.8,5143.0,38862.0,22403.0,ZCTA5 86335,86335
59.4,11694.0,57364.0,41055.0,ZCTA5 86336,86336
53.8,1215.0,34018.0,23056.0,ZCTA5 86337,86337
57.7,506.0,48516.0,29841.0,ZCTA5 86338,86338
62.5,74.0,-666666666.0,40681.0,ZCTA5 86343,86343
63.9,6734.0,54157.0,45009.0,ZCTA5 86351,86351
46.3,24893.0,48033.0,25513.0,ZCTA5 86401,86401
46.9,17185.0,42493.0,25444.0,ZCTA5 86403,86403
56.5,17042.0,45865.0,29441.0,ZCTA5 86404,86404
55.6,23095.0,51643.0,29529.0,ZCTA5 86406,86406
46.3,27752.0,36569.0,19854.0,ZCTA5 86409,86409
61.9,188.0,43854.0,35486.0,ZCTA5 86411,86411
52.6,13010.0,34316.0,17588.0,ZCTA5 86413,86413
50.0,14084.0,43865.0,25480.0,ZCTA5 86426,86426
58.3,7708.0,45771.0,29848.0,ZCTA5 86429,86429
67.3,371.0,22361.0,25098.0,ZCTA5 86431,86431
54.5,3700.0,38971.0,19315.0,ZCTA5 86432,86432
-666666666.0,48.0,-666666666.0,,ZCTA5 86433,86433
31.4,1572.0,39375.0,16691.0,ZCTA5 86434,86434
23.9,13.0,-666666666.0,,ZCTA5 86435,86435
62.8,1308.0,26791.0,22316.0,ZCTA5 86436,86436
63.5,81.0,-666666666.0,16205.0,ZCTA5 86437,86437
61.4,1002.0,32857.0,21278.0,ZCTA5 86438,86438
54.6,7208.0,40078.0,23050.0,ZCTA5 86440,86440
56.7,2650.0,22121.0,15711.0,ZCTA5 86441,86441
50.1,33290.0,37529.0,21720.0,ZCTA5 86442,86442
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 86443,86443
64.7,918.0,17548.0,19501.0,ZCTA5 86444,86444
70.7,222.0,56250.0,46140.0,ZCTA5 86445,86445
30.4,1332.0,21750.0,10287.0,ZCTA5 86502,86502
25.9,11553.0,26025.0,10167.0,ZCTA5 86503,86503
34.2,7001.0,30191.0,12975.0,ZCTA5 86504,86504
33.8,7880.0,23051.0,10839.0,ZCTA5 86505,86505
39.0,1208.0,21111.0,10334.0,ZCTA5 86506,86506
28.6,2481.0,28056.0,8975.0,ZCTA5 86507,86507
39.4,822.0,20278.0,10936.0,ZCTA5 86508,86508
28.4,4741.0,21625.0,10794.0,ZCTA5 86510,86510
38.0,3640.0,33137.0,14231.0,ZCTA5 86511,86511
29.5,2634.0,25399.0,9998.0,ZCTA5 86512,86512
37.6,2734.0,24199.0,12098.0,ZCTA5 86514,86514
33.8,4933.0,35417.0,13441.0,ZCTA5 86515,86515
30.5,1882.0,19679.0,10264.0,ZCTA5 86520,86520
31.0,1260.0,21029.0,9619.0,ZCTA5 86535,86535
28.9,2080.0,26304.0,11644.0,ZCTA5 86538,86538
30.7,1042.0,11667.0,8116.0,ZCTA5 86540,86540
32.0,1129.0,27361.0,12137.0,ZCTA5 86544,86544
29.0,1436.0,22768.0,8309.0,ZCTA5 86545,86545
35.2,1185.0,23375.0,8754.0,ZCTA5 86547,86547
23.5,1956.0,26806.0,9759.0,ZCTA5 86556,86556
31.0,4065.0,53550.0,16092.0,ZCTA5 87001,87001
38.1,21559.0,36773.0,20644.0,ZCTA5 87002,87002
40.6,11108.0,41871.0,21991.0,ZCTA5 87004,87004
63.5,407.0,-666666666.0,38077.0,ZCTA5 87005,87005
41.6,1404.0,66250.0,19199.0,ZCTA5 87006,87006
50.7,941.0,32639.0,15748.0,ZCTA5 87007,87007
42.3,2654.0,78125.0,36978.0,ZCTA5 87008,87008
57.3,1154.0,51157.0,37274.0,ZCTA5 87010,87010
63.9,64.0,50227.0,27697.0,ZCTA5 87011,87011
54.9,242.0,33409.0,15406.0,ZCTA5 87012,87012
33.0,4845.0,28457.0,11332.0,ZCTA5 87013,87013
51.0,566.0,37328.0,31844.0,ZCTA5 87014,87014
45.6,12401.0,58910.0,30239.0,ZCTA5 87015,87015
42.1,3468.0,35595.0,19099.0,ZCTA5 87016,87016
56.7,383.0,-666666666.0,18313.0,ZCTA5 87017,87017
29.1,508.0,16806.0,6975.0,ZCTA5 87018,87018
35.4,11574.0,35940.0,19111.0,ZCTA5 87020,87020
35.7,3682.0,36069.0,16408.0,ZCTA5 87021,87021
40.7,850.0,30521.0,19019.0,ZCTA5 87022,87022
47.9,496.0,40991.0,20197.0,ZCTA5 87023,87023
32.5,2371.0,35724.0,13100.0,ZCTA5 87024,87024
54.0,1073.0,63250.0,51358.0,ZCTA5 87025,87025
34.4,4269.0,33711.0,13361.0,ZCTA5 87026,87026
67.7,161.0,-666666666.0,28422.0,ZCTA5 87027,87027
67.0,314.0,-666666666.0,26439.0,ZCTA5 87028,87028
41.6,229.0,-666666666.0,13936.0,ZCTA5 87029,87029
37.6,44457.0,45964.0,19534.0,ZCTA5 87031,87031
22.9,252.0,-666666666.0,6733.0,ZCTA5 87032,87032
34.6,2104.0,38553.0,12733.0,ZCTA5 87034,87034
46.8,6860.0,36486.0,19799.0,ZCTA5 87035,87035
52.2,2012.0,43910.0,19621.0,ZCTA5 87036,87036
31.3,705.0,16563.0,8430.0,ZCTA5 87037,87037
41.6,578.0,-666666666.0,10876.0,ZCTA5 87038,87038
46.1,437.0,18125.0,19065.0,ZCTA5 87040,87040
37.8,856.0,37179.0,16769.0,ZCTA5 87041,87041
51.5,3590.0,49023.0,27081.0,ZCTA5 87042,87042
59.8,4753.0,72898.0,44747.0,ZCTA5 87043,87043
42.1,339.0,40417.0,23596.0,ZCTA5 87044,87044
32.5,1626.0,16333.0,10552.0,ZCTA5 87045,87045
63.7,66.0,57308.0,38433.0,ZCTA5 87046,87046
54.9,4216.0,84091.0,43806.0,ZCTA5 87047,87047
52.3,8977.0,84188.0,46580.0,ZCTA5 87048,87048
24.9,1434.0,41389.0,12322.0,ZCTA5 87049,87049
43.7,892.0,64470.0,29595.0,ZCTA5 87051,87051
31.1,3274.0,34323.0,10765.0,ZCTA5 87052,87052
31.6,1198.0,33162.0,12128.0,ZCTA5 87053,87053
54.4,1035.0,53561.0,31796.0,ZCTA5 87056,87056
52.1,9648.0,69915.0,36264.0,ZCTA5 87059,87059
71.2,264.0,-666666666.0,25328.0,ZCTA5 87061,87061
47.2,1433.0,26895.0,15971.0,ZCTA5 87062,87062
35.8,240.0,45391.0,17309.0,ZCTA5 87063,87063
58.6,128.0,15250.0,19232.0,ZCTA5 87064,87064
44.4,4872.0,51555.0,25060.0,ZCTA5 87068,87068
51.0,212.0,-666666666.0,28392.0,ZCTA5 87070,87070
33.6,738.0,45417.0,13861.0,ZCTA5 87072,87072
58.3,544.0,54318.0,31189.0,ZCTA5 87083,87083
36.5,19657.0,28818.0,19497.0,ZCTA5 87102,87102
41.1,12923.0,43304.0,31926.0,ZCTA5 87104,87104
37.7,58469.0,38575.0,18695.0,ZCTA5 87105,87105
31.1,24988.0,36267.0,28892.0,ZCTA5 87106,87106
42.4,30719.0,46817.0,30962.0,ZCTA5 87107,87107
36.1,37630.0,28476.0,20285.0,ZCTA5 87108,87108
38.7,39332.0,49141.0,30231.0,ZCTA5 87109,87109
42.0,38299.0,48598.0,29629.0,ZCTA5 87110,87110
43.9,57331.0,67414.0,40109.0,ZCTA5 87111,87111
40.9,43197.0,49734.0,28101.0,ZCTA5 87112,87112
36.3,15509.0,75820.0,35697.0,ZCTA5 87113,87113
35.1,69620.0,65635.0,29507.0,ZCTA5 87114,87114
24.7,3836.0,67135.0,25246.0,ZCTA5 87116,87116
21.8,345.0,-666666666.0,20857.0,ZCTA5 87117,87117
36.3,62110.0,66285.0,32686.0,ZCTA5 87120,87120
29.5,78122.0,41863.0,16604.0,ZCTA5 87121,87121
48.8,17999.0,111676.0,55784.0,ZCTA5 87122,87122
37.7,44084.0,46470.0,27167.0,ZCTA5 87123,87123
39.7,54253.0,57052.0,27356.0,ZCTA5 87124,87124
34.9,41413.0,68977.0,27504.0,ZCTA5 87144,87144
29.8,23878.0,42325.0,19017.0,ZCTA5 87301,87301
39.0,3553.0,21364.0,10886.0,ZCTA5 87305,87305
34.4,1018.0,26176.0,12337.0,ZCTA5 87310,87310
29.6,4088.0,23808.0,10526.0,ZCTA5 87311,87311
38.0,544.0,19702.0,14972.0,ZCTA5 87312,87312
30.3,6065.0,34167.0,13798.0,ZCTA5 87313,87313
46.3,144.0,42321.0,23397.0,ZCTA5 87315,87315
32.5,1398.0,27143.0,11850.0,ZCTA5 87316,87316
35.6,1332.0,23370.0,18623.0,ZCTA5 87317,87317
31.6,2056.0,20806.0,9835.0,ZCTA5 87319,87319
44.0,539.0,25714.0,15504.0,ZCTA5 87320,87320
46.5,2094.0,34545.0,16979.0,ZCTA5 87321,87321
30.2,167.0,39583.0,8994.0,ZCTA5 87322,87322
36.2,3845.0,19386.0,10981.0,ZCTA5 87323,87323
35.5,3223.0,31397.0,12784.0,ZCTA5 87325,87325
31.8,1751.0,26515.0,10807.0,ZCTA5 87326,87326
32.1,9505.0,33956.0,11322.0,ZCTA5 87327,87327
28.6,2674.0,22614.0,9896.0,ZCTA5 87328,87328
32.0,107.0,76618.0,52372.0,ZCTA5 87347,87347
29.7,738.0,22212.0,12655.0,ZCTA5 87357,87357
38.5,1088.0,19271.0,10463.0,ZCTA5 87364,87364
28.5,3336.0,24688.0,9756.0,ZCTA5 87375,87375
32.8,46830.0,50795.0,24781.0,ZCTA5 87401,87401
35.2,10478.0,71372.0,31162.0,ZCTA5 87402,87402
39.6,16843.0,49798.0,24845.0,ZCTA5 87410,87410
46.3,698.0,49201.0,22365.0,ZCTA5 87412,87412
33.5,16513.0,50919.0,22314.0,ZCTA5 87413,87413
53.3,1652.0,57250.0,28477.0,ZCTA5 87415,87415
32.5,5325.0,44541.0,15759.0,ZCTA5 87416,87416
33.7,5830.0,51643.0,19383.0,ZCTA5 87417,87417
42.5,959.0,66842.0,41357.0,ZCTA5 87418,87418
60.7,219.0,67778.0,40336.0,ZCTA5 87419,87419
33.0,12492.0,34330.0,14285.0,ZCTA5 87420,87420
35.5,2237.0,59671.0,18949.0,ZCTA5 87421,87421
35.5,1869.0,24489.0,13261.0,ZCTA5 87455,87455
37.0,1326.0,21211.0,11767.0,ZCTA5 87461,87461
37.7,598.0,37714.0,13761.0,ZCTA5 87499,87499
56.5,15881.0,62632.0,52001.0,ZCTA5 87501,87501
49.9,30687.0,56069.0,38961.0,ZCTA5 87505,87505
51.3,13140.0,67997.0,49199.0,ZCTA5 87506,87506
35.6,47689.0,52581.0,26186.0,ZCTA5 87507,87507
50.6,19845.0,73366.0,39806.0,ZCTA5 87508,87508
58.1,904.0,-666666666.0,27145.0,ZCTA5 87510,87510
44.1,2581.0,39080.0,18307.0,ZCTA5 87511,87511
-666666666.0,69.0,-666666666.0,,ZCTA5 87512,87512
43.9,922.0,45125.0,31342.0,ZCTA5 87513,87513
54.0,1194.0,34747.0,21174.0,ZCTA5 87514,87514
53.8,488.0,39620.0,16026.0,ZCTA5 87515,87515
41.0,120.0,20547.0,9110.0,ZCTA5 87516,87516
64.3,216.0,21217.0,22285.0,ZCTA5 87517,87517
5.4,83.0,-666666666.0,9111.0,ZCTA5 87518,87518
54.8,419.0,28109.0,12004.0,ZCTA5 87519,87519
48.2,1210.0,27589.0,16700.0,ZCTA5 87520,87520
53.1,731.0,15615.0,14917.0,ZCTA5 87521,87521
31.4,2831.0,27488.0,19304.0,ZCTA5 87522,87522
45.7,614.0,-666666666.0,21845.0,ZCTA5 87523,87523
-666666666.0,104.0,-666666666.0,,ZCTA5 87524,87524
27.8,152.0,60833.0,16757.0,ZCTA5 87525,87525
41.0,783.0,29583.0,17412.0,ZCTA5 87527,87527
28.0,3578.0,34800.0,14636.0,ZCTA5 87528,87528
52.8,4779.0,46132.0,26499.0,ZCTA5 87529,87529
44.4,927.0,31477.0,24005.0,ZCTA5 87530,87530
38.0,454.0,31930.0,31658.0,ZCTA5 87531,87531
40.6,18909.0,30673.0,21077.0,ZCTA5 87532,87532
25.5,135.0,35250.0,17634.0,ZCTA5 87533,87533
54.1,1138.0,61953.0,29746.0,ZCTA5 87535,87535
39.2,2995.0,36104.0,13851.0,ZCTA5 87537,87537
43.9,688.0,19145.0,17501.0,ZCTA5 87538,87538
-666666666.0,21.0,-666666666.0,,ZCTA5 87539,87539
55.0,864.0,68403.0,50650.0,ZCTA5 87540,87540
-666666666.0,80.0,-666666666.0,,ZCTA5 87543,87543
43.0,18031.0,110190.0,52125.0,ZCTA5 87544,87544
37.8,833.0,45585.0,29146.0,ZCTA5 87548,87548
30.7,523.0,50181.0,23502.0,ZCTA5 87549,87549
65.9,282.0,28147.0,17870.0,ZCTA5 87551,87551
38.7,3536.0,29987.0,19928.0,ZCTA5 87552,87552
48.2,1357.0,30795.0,17012.0,ZCTA5 87553,87553
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 87554,87554
44.7,2702.0,31465.0,19929.0,ZCTA5 87556,87556
45.6,6210.0,39356.0,25137.0,ZCTA5 87557,87557
39.7,432.0,37679.0,24782.0,ZCTA5 87558,87558
41.7,1535.0,28179.0,11599.0,ZCTA5 87560,87560
61.7,378.0,38542.0,21145.0,ZCTA5 87562,87562
66.3,315.0,-666666666.0,25576.0,ZCTA5 87564,87564
58.6,347.0,-666666666.0,26562.0,ZCTA5 87565,87565
34.6,3583.0,33203.0,15667.0,ZCTA5 87566,87566
43.8,1368.0,27083.0,17212.0,ZCTA5 87567,87567
56.2,511.0,25845.0,23064.0,ZCTA5 87569,87569
44.2,11830.0,35145.0,22658.0,ZCTA5 87571,87571
-666666666.0,38.0,-666666666.0,,ZCTA5 87573,87573
49.9,246.0,-666666666.0,40605.0,ZCTA5 87574,87574
46.8,1216.0,41948.0,18449.0,ZCTA5 87575,87575
61.1,374.0,33835.0,18937.0,ZCTA5 87577,87577
63.9,255.0,45761.0,30305.0,ZCTA5 87578,87578
50.0,631.0,39306.0,19378.0,ZCTA5 87579,87579
53.5,498.0,-666666666.0,30703.0,ZCTA5 87580,87580
-666666666.0,0.0,-666666666.0,-666666666.0,ZCTA5 87581,87581
34.0,537.0,37024.0,34133.0,ZCTA5 87582,87582
56.8,130.0,4836.0,10337.0,ZCTA5 87583,87583
40.2,19168.0,28023.0,17511.0,ZCTA5 87701,87701
57.9,1478.0,41944.0,27302.0,ZCTA5 87710,87710
59.4,514.0,17071.0,11523.0,ZCTA5 87711,87711
35.4,267.0,40795.0,12005.0,ZCTA5 87712,87712
63.2,204.0,88194.0,32979.0,ZCTA5 87713,87713
48.3,1105.0,31389.0,21994.0,ZCTA5 87714,87714
36.9,476.0,18750.0,9263.0,ZCTA5 87715,87715
59.3,413.0,45513.0,20645.0,ZCTA5 87718,87718
46.4,761.0,44896.0,20723.0,ZCTA5 87722,87722
70.1,318.0,15208.0,8284.0,ZCTA5 87723,87723
-666666666.0,16.0,-666666666.0,,ZCTA5 87724,87724
48.2,403.0,35417.0,19014.0,ZCTA5 87728,87728
42.3,98.0,19531.0,13532.0,ZCTA5 87729,87729
61.5,33.0,32083.0,14518.0,ZCTA5 87730,87730
61.7,189.0,65464.0,25533.0,ZCTA5 87731,87731
36.0,1393.0,34361.0,16459.0,ZCTA5 87732,87732
36.3,161.0,43250.0,21770.0,ZCTA5 87733,87733
42.3,322.0,17105.0,9330.0,ZCTA5 87734,87734
57.5,50.0,11563.0,13650.0,ZCTA5 87735,87735
18.9,205.0,-666666666.0,12945.0,ZCTA5 87736,87736
46.9,7285.0,30017.0,20830.0,ZCTA5 87740,87740
65.4,369.0,38274.0,22010.0,ZCTA5 87742,87742
60.4,313.0,28542.0,35031.0,ZCTA5 87743,87743
51.1,842.0,41500.0,23292.0,ZCTA5 87745,87745
70.9,45.0,30156.0,23967.0,ZCTA5 87746,87746
49.0,1532.0,36389.0,19547.0,ZCTA5 87747,87747
29.9,188.0,-666666666.0,45099.0,ZCTA5 87749,87749
